learning_rate,batch_size,sampling,optimizer,train_epochs,pretrained_weights,dense_layers,max_val_acc,min_val_loss,test_acc,test_loss,plot
0.0005,128,subsample,rmsprop,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9294354915618896,0.18797259032726288,0.8695651888847351,0.3679742217063904,"<a href=""imgs/159.jpg"" data-lightbox=""train""><img src=""imgs/159.jpg"" width=""75px""></a>"
0.0005,128,subsample,std_adam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9314516186714172,0.15783074498176575,0.9239130616188049,0.20973123610019684,"<a href=""imgs/160.jpg"" data-lightbox=""train""><img src=""imgs/160.jpg"" width=""75px""></a>"
0.0005,128,subsample,radam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9213709831237793,0.1920275241136551,0.8949275612831116,0.24278967082500458,"<a href=""imgs/161.jpg"" data-lightbox=""train""><img src=""imgs/161.jpg"" width=""75px""></a>"
0.0005,128,subsample,rmsprop,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9294354915618896,0.19214920699596405,0.9347826242446899,0.22274288535118103,"<a href=""imgs/162.jpg"" data-lightbox=""train""><img src=""imgs/162.jpg"" width=""75px""></a>"
0.0005,128,subsample,std_adam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9314516186714172,0.17468631267547607,0.9057971239089966,0.25033220648765564,"<a href=""imgs/163.jpg"" data-lightbox=""train""><img src=""imgs/163.jpg"" width=""75px""></a>"
0.0005,128,subsample,radam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9294354915618896,0.1862408071756363,0.9347826242446899,0.2024087905883789,"<a href=""imgs/164.jpg"" data-lightbox=""train""><img src=""imgs/164.jpg"" width=""75px""></a>"
0.0005,128,subsample,rmsprop,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9314516186714172,0.185556098818779,0.9384058117866516,0.20308266580104828,"<a href=""imgs/165.jpg"" data-lightbox=""train""><img src=""imgs/165.jpg"" width=""75px""></a>"
0.0005,128,subsample,std_adam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9334677457809448,0.17545251548290253,0.9239130616188049,0.19272823631763458,"<a href=""imgs/166.jpg"" data-lightbox=""train""><img src=""imgs/166.jpg"" width=""75px""></a>"
0.0005,128,subsample,radam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9274193644523621,0.187704399228096,0.9094203114509583,0.2672993242740631,"<a href=""imgs/167.jpg"" data-lightbox=""train""><img src=""imgs/167.jpg"" width=""75px""></a>"
0.0005,128,subsample,rmsprop,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9274193644523621,0.18801602721214294,0.9275362491607666,0.21372103691101074,"<a href=""imgs/168.jpg"" data-lightbox=""train""><img src=""imgs/168.jpg"" width=""75px""></a>"
0.0005,128,class_weight,std_adam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9354838728904724,0.17628957331180573,0.9202898740768433,0.18444207310676575,"<a href=""imgs/169.jpg"" data-lightbox=""train""><img src=""imgs/169.jpg"" width=""75px""></a>"
0.0005,128,class_weight,radam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9294354915618896,0.18575957417488098,0.9130434989929199,0.21844002604484558,"<a href=""imgs/170.jpg"" data-lightbox=""train""><img src=""imgs/170.jpg"" width=""75px""></a>"
0.0005,128,class_weight,rmsprop,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9274193644523621,0.18143720924854279,0.9166666865348816,0.20859533548355103,"<a href=""imgs/171.jpg"" data-lightbox=""train""><img src=""imgs/171.jpg"" width=""75px""></a>"
0.0005,128,class_weight,std_adam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9375,0.1701793074607849,0.9384058117866516,0.2005845606327057,"<a href=""imgs/172.jpg"" data-lightbox=""train""><img src=""imgs/172.jpg"" width=""75px""></a>"
0.0005,128,class_weight,radam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9294354915618896,0.17722052335739136,0.9275362491607666,0.2116328626871109,"<a href=""imgs/173.jpg"" data-lightbox=""train""><img src=""imgs/173.jpg"" width=""75px""></a>"
0.0005,128,class_weight,rmsprop,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9395161271095276,0.18626654148101807,0.9384058117866516,0.21561364829540253,"<a href=""imgs/174.jpg"" data-lightbox=""train""><img src=""imgs/174.jpg"" width=""75px""></a>"
0.0005,128,class_weight,std_adam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9314516186714172,0.1655246913433075,0.9311594367027283,0.20273825526237488,"<a href=""imgs/175.jpg"" data-lightbox=""train""><img src=""imgs/175.jpg"" width=""75px""></a>"
0.0005,128,class_weight,radam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9314516186714172,0.1738022267818451,0.9311594367027283,0.20210857689380646,"<a href=""imgs/176.jpg"" data-lightbox=""train""><img src=""imgs/176.jpg"" width=""75px""></a>"
0.0005,128,class_weight,rmsprop,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9274193644523621,0.18874186277389526,0.8731883764266968,0.2826631963253021,"<a href=""imgs/177.jpg"" data-lightbox=""train""><img src=""imgs/177.jpg"" width=""75px""></a>"
0.0005,128,class_weight,std_adam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9334677457809448,0.16461868584156036,0.9239130616188049,0.1885000616312027,"<a href=""imgs/178.jpg"" data-lightbox=""train""><img src=""imgs/178.jpg"" width=""75px""></a>"
0.0005,128,class_weight,radam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9274193644523621,0.1846219003200531,0.9130434989929199,0.2196277230978012,"<a href=""imgs/179.jpg"" data-lightbox=""train""><img src=""imgs/179.jpg"" width=""75px""></a>"
0.0005,128,class_weight,rmsprop,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9354838728904724,0.1900189220905304,0.9311594367027283,0.19868104159832,"<a href=""imgs/180.jpg"" data-lightbox=""train""><img src=""imgs/180.jpg"" width=""75px""></a>"
0.0005,192,oversample,radam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9415322542190552,0.1789563149213791,0.9347826242446899,0.18546000123023987,"<a href=""imgs/188.jpg"" data-lightbox=""train""><img src=""imgs/188.jpg"" width=""75px""></a>"
0.0005,192,oversample,rmsprop,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9314516186714172,0.18227316439151764,0.9311594367027283,0.22197264432907104,"<a href=""imgs/189.jpg"" data-lightbox=""train""><img src=""imgs/189.jpg"" width=""75px""></a>"
0.0005,192,oversample,std_adam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9435483813285828,0.16341881453990936,0.9384058117866516,0.17184364795684814,"<a href=""imgs/190.jpg"" data-lightbox=""train""><img src=""imgs/190.jpg"" width=""75px""></a>"
0.0005,192,oversample,radam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9213709831237793,0.18354755640029907,0.9202898740768433,0.17136211693286896,"<a href=""imgs/191.jpg"" data-lightbox=""train""><img src=""imgs/191.jpg"" width=""75px""></a>"
0.0005,192,oversample,rmsprop,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9314516186714172,0.17980286478996277,0.8876811861991882,0.2658110558986664,"<a href=""imgs/192.jpg"" data-lightbox=""train""><img src=""imgs/192.jpg"" width=""75px""></a>"
0.0005,192,subsample,std_adam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9213709831237793,0.19633466005325317,0.9275362491607666,0.18831300735473633,"<a href=""imgs/193.jpg"" data-lightbox=""train""><img src=""imgs/193.jpg"" width=""75px""></a>"
0.0005,192,subsample,radam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9213709831237793,0.19627752900123596,0.9239130616188049,0.2014307975769043,"<a href=""imgs/194.jpg"" data-lightbox=""train""><img src=""imgs/194.jpg"" width=""75px""></a>"
0.0005,192,subsample,rmsprop,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9193548560142517,0.20786654949188232,0.9094203114509583,0.2080594152212143,"<a href=""imgs/195.jpg"" data-lightbox=""train""><img src=""imgs/195.jpg"" width=""75px""></a>"
0.0005,192,subsample,std_adam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9395161271095276,0.1854306161403656,0.9275362491607666,0.19632723927497864,"<a href=""imgs/196.jpg"" data-lightbox=""train""><img src=""imgs/196.jpg"" width=""75px""></a>"
0.0005,192,subsample,radam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9193548560142517,0.1933371126651764,0.9311594367027283,0.19632422924041748,"<a href=""imgs/197.jpg"" data-lightbox=""train""><img src=""imgs/197.jpg"" width=""75px""></a>"
0.0005,192,subsample,rmsprop,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9254032373428345,0.19306230545043945,0.9057971239089966,0.209037646651268,"<a href=""imgs/198.jpg"" data-lightbox=""train""><img src=""imgs/198.jpg"" width=""75px""></a>"
0.0005,192,subsample,std_adam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9193548560142517,0.20288357138633728,0.9239130616188049,0.19531427323818207,"<a href=""imgs/199.jpg"" data-lightbox=""train""><img src=""imgs/199.jpg"" width=""75px""></a>"
0.0005,192,subsample,radam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9274193644523621,0.18795284628868103,0.9384058117866516,0.1832384169101715,"<a href=""imgs/200.jpg"" data-lightbox=""train""><img src=""imgs/200.jpg"" width=""75px""></a>"
0.0005,192,subsample,rmsprop,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9173387289047241,0.2019432932138443,0.9202898740768433,0.1978129744529724,"<a href=""imgs/201.jpg"" data-lightbox=""train""><img src=""imgs/201.jpg"" width=""75px""></a>"
0.0005,192,subsample,std_adam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9213709831237793,0.17818911373615265,0.9347826242446899,0.17978639900684357,"<a href=""imgs/202.jpg"" data-lightbox=""train""><img src=""imgs/202.jpg"" width=""75px""></a>"
0.0005,192,subsample,radam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9193548560142517,0.19711165130138397,0.9347826242446899,0.19864055514335632,"<a href=""imgs/203.jpg"" data-lightbox=""train""><img src=""imgs/203.jpg"" width=""75px""></a>"
0.0005,192,subsample,rmsprop,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9193548560142517,0.2000960111618042,0.9311594367027283,0.19799722731113434,"<a href=""imgs/204.jpg"" data-lightbox=""train""><img src=""imgs/204.jpg"" width=""75px""></a>"
0.0005,192,class_weight,std_adam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9274193644523621,0.18009281158447266,0.9239130616188049,0.1916951686143875,"<a href=""imgs/205.jpg"" data-lightbox=""train""><img src=""imgs/205.jpg"" width=""75px""></a>"
0.0005,192,class_weight,radam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9314516186714172,0.18416105210781097,0.9275362491607666,0.19720788300037384,"<a href=""imgs/206.jpg"" data-lightbox=""train""><img src=""imgs/206.jpg"" width=""75px""></a>"
0.0005,192,class_weight,rmsprop,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9294354915618896,0.18588721752166748,0.8442028760910034,0.41431182622909546,"<a href=""imgs/207.jpg"" data-lightbox=""train""><img src=""imgs/207.jpg"" width=""75px""></a>"
0.0005,192,class_weight,std_adam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9415322542190552,0.18357181549072266,0.9239130616188049,0.21227045357227325,"<a href=""imgs/208.jpg"" data-lightbox=""train""><img src=""imgs/208.jpg"" width=""75px""></a>"
0.0005,192,class_weight,radam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9274193644523621,0.18648256361484528,0.9311594367027283,0.1917037069797516,"<a href=""imgs/209.jpg"" data-lightbox=""train""><img src=""imgs/209.jpg"" width=""75px""></a>"
0.0005,192,class_weight,rmsprop,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9354838728904724,0.19113478064537048,0.9239130616188049,0.24280309677124023,"<a href=""imgs/210.jpg"" data-lightbox=""train""><img src=""imgs/210.jpg"" width=""75px""></a>"
0.0005,192,class_weight,std_adam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9314516186714172,0.17560173571109772,0.9347826242446899,0.17817458510398865,"<a href=""imgs/211.jpg"" data-lightbox=""train""><img src=""imgs/211.jpg"" width=""75px""></a>"
0.0005,192,class_weight,radam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9254032373428345,0.18796220421791077,0.9275362491607666,0.1841619908809662,"<a href=""imgs/212.jpg"" data-lightbox=""train""><img src=""imgs/212.jpg"" width=""75px""></a>"
0.0005,192,class_weight,rmsprop,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9274193644523621,0.1926933377981186,0.9347826242446899,0.20859409868717194,"<a href=""imgs/213.jpg"" data-lightbox=""train""><img src=""imgs/213.jpg"" width=""75px""></a>"
0.0005,192,class_weight,std_adam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9455645084381104,0.17440477013587952,0.9347826242446899,0.18829239904880524,"<a href=""imgs/214.jpg"" data-lightbox=""train""><img src=""imgs/214.jpg"" width=""75px""></a>"
0.0005,192,class_weight,radam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9294354915618896,0.17610204219818115,0.9347826242446899,0.17909328639507294,"<a href=""imgs/215.jpg"" data-lightbox=""train""><img src=""imgs/215.jpg"" width=""75px""></a>"
0.0005,192,class_weight,rmsprop,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9233871102333069,0.19600123167037964,0.9311594367027283,0.18981944024562836,"<a href=""imgs/216.jpg"" data-lightbox=""train""><img src=""imgs/216.jpg"" width=""75px""></a>"
5e-05,64,oversample,std_adam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9274193644523621,0.17501632869243622,0.9275362491607666,0.21202729642391205,"<a href=""imgs/217.jpg"" data-lightbox=""train""><img src=""imgs/217.jpg"" width=""75px""></a>"
5e-05,64,oversample,radam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9193548560142517,0.1952044814825058,0.9202898740768433,0.23075737059116364,"<a href=""imgs/218.jpg"" data-lightbox=""train""><img src=""imgs/218.jpg"" width=""75px""></a>"
5e-05,64,oversample,rmsprop,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9294354915618896,0.1614384800195694,0.9166666865348816,0.24107806384563446,"<a href=""imgs/219.jpg"" data-lightbox=""train""><img src=""imgs/219.jpg"" width=""75px""></a>"
5e-05,64,oversample,std_adam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9375,0.1741706281900406,0.9275362491607666,0.21843546628952026,"<a href=""imgs/220.jpg"" data-lightbox=""train""><img src=""imgs/220.jpg"" width=""75px""></a>"
5e-05,64,oversample,radam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9173387289047241,0.2006704956293106,0.9202898740768433,0.25239893794059753,"<a href=""imgs/221.jpg"" data-lightbox=""train""><img src=""imgs/221.jpg"" width=""75px""></a>"
5e-05,64,oversample,rmsprop,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9294354915618896,0.16982117295265198,0.9275362491607666,0.2317151576280594,"<a href=""imgs/222.jpg"" data-lightbox=""train""><img src=""imgs/222.jpg"" width=""75px""></a>"
5e-05,64,oversample,std_adam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9314516186714172,0.16237008571624756,0.9384058117866516,0.21598780155181885,"<a href=""imgs/223.jpg"" data-lightbox=""train""><img src=""imgs/223.jpg"" width=""75px""></a>"
5e-05,64,oversample,radam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9233871102333069,0.19220545887947083,0.9130434989929199,0.22035197913646698,"<a href=""imgs/224.jpg"" data-lightbox=""train""><img src=""imgs/224.jpg"" width=""75px""></a>"
5e-05,64,oversample,rmsprop,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9435483813285828,0.16695323586463928,0.9275362491607666,0.2260695993900299,"<a href=""imgs/225.jpg"" data-lightbox=""train""><img src=""imgs/225.jpg"" width=""75px""></a>"
5e-05,64,oversample,std_adam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9294354915618896,0.15755386650562286,0.9347826242446899,0.19733811914920807,"<a href=""imgs/226.jpg"" data-lightbox=""train""><img src=""imgs/226.jpg"" width=""75px""></a>"
5e-05,64,oversample,radam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9254032373428345,0.1884806752204895,0.9094203114509583,0.22420243918895721,"<a href=""imgs/227.jpg"" data-lightbox=""train""><img src=""imgs/227.jpg"" width=""75px""></a>"
5e-05,64,oversample,rmsprop,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9314516186714172,0.1649167835712433,0.9275362491607666,0.22335557639598846,"<a href=""imgs/228.jpg"" data-lightbox=""train""><img src=""imgs/228.jpg"" width=""75px""></a>"
5e-05,64,subsample,std_adam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9233871102333069,0.1917039155960083,0.9057971239089966,0.2377476692199707,"<a href=""imgs/229.jpg"" data-lightbox=""train""><img src=""imgs/229.jpg"" width=""75px""></a>"
5e-05,64,subsample,radam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9012096524238586,0.23706384003162384,0.8949275612831116,0.2832302153110504,"<a href=""imgs/230.jpg"" data-lightbox=""train""><img src=""imgs/230.jpg"" width=""75px""></a>"
5e-05,64,subsample,rmsprop,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9294354915618896,0.1766911894083023,0.9166666865348816,0.245247021317482,"<a href=""imgs/231.jpg"" data-lightbox=""train""><img src=""imgs/231.jpg"" width=""75px""></a>"
5e-05,64,subsample,std_adam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9254032373428345,0.18641240894794464,0.9275362491607666,0.22183695435523987,"<a href=""imgs/232.jpg"" data-lightbox=""train""><img src=""imgs/232.jpg"" width=""75px""></a>"
5e-05,64,subsample,radam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9052419066429138,0.2368553876876831,0.8949275612831116,0.27706313133239746,"<a href=""imgs/233.jpg"" data-lightbox=""train""><img src=""imgs/233.jpg"" width=""75px""></a>"
5e-05,64,subsample,rmsprop,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9233871102333069,0.17798000574111938,0.9202898740768433,0.2326212376356125,"<a href=""imgs/234.jpg"" data-lightbox=""train""><img src=""imgs/234.jpg"" width=""75px""></a>"
5e-05,64,subsample,std_adam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9314516186714172,0.17367559671401978,0.9202898740768433,0.21787945926189423,"<a href=""imgs/235.jpg"" data-lightbox=""train""><img src=""imgs/235.jpg"" width=""75px""></a>"
5e-05,64,subsample,radam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9173387289047241,0.21460296213626862,0.8985507488250732,0.2781791388988495,"<a href=""imgs/236.jpg"" data-lightbox=""train""><img src=""imgs/236.jpg"" width=""75px""></a>"
5e-05,64,subsample,rmsprop,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9233871102333069,0.18695449829101562,0.9094203114509583,0.24683935940265656,"<a href=""imgs/237.jpg"" data-lightbox=""train""><img src=""imgs/237.jpg"" width=""75px""></a>"
5e-05,64,subsample,std_adam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9173387289047241,0.2047598958015442,0.9021739363670349,0.2445341795682907,"<a href=""imgs/238.jpg"" data-lightbox=""train""><img src=""imgs/238.jpg"" width=""75px""></a>"
5e-05,64,subsample,radam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9072580933570862,0.2209259420633316,0.8913043737411499,0.2610901892185211,"<a href=""imgs/239.jpg"" data-lightbox=""train""><img src=""imgs/239.jpg"" width=""75px""></a>"
5e-05,64,subsample,rmsprop,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9233871102333069,0.17008963227272034,0.9166666865348816,0.21926504373550415,"<a href=""imgs/240.jpg"" data-lightbox=""train""><img src=""imgs/240.jpg"" width=""75px""></a>"
5e-05,64,class_weight,std_adam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9193548560142517,0.1789594143629074,0.9166666865348816,0.21364641189575195,"<a href=""imgs/241.jpg"" data-lightbox=""train""><img src=""imgs/241.jpg"" width=""75px""></a>"
5e-05,64,class_weight,radam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9193548560142517,0.2002340704202652,0.9166666865348816,0.2474321573972702,"<a href=""imgs/242.jpg"" data-lightbox=""train""><img src=""imgs/242.jpg"" width=""75px""></a>"
5e-05,64,class_weight,rmsprop,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9254032373428345,0.18287856876850128,0.9239130616188049,0.22977475821971893,"<a href=""imgs/243.jpg"" data-lightbox=""train""><img src=""imgs/243.jpg"" width=""75px""></a>"
5e-05,64,class_weight,std_adam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9294354915618896,0.17824022471904755,0.9202898740768433,0.2248062789440155,"<a href=""imgs/244.jpg"" data-lightbox=""train""><img src=""imgs/244.jpg"" width=""75px""></a>"
